link,has_been_scrapped
https://www.booking.com/hotel/fr/my-casa-129-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/1-mn-sea-modern-loft-separate-bedroom-aircon.es.html,0
https://www.booking.com/hotel/fr/carre-d-39-or-very-nice-appart-near-the-beach-2-a-6-personnes.es.html,0
https://www.booking.com/hotel/fr/private-duplex-old-town.es.html,0
https://www.booking.com/hotel/fr/villalamalouine.es.html,0
https://www.booking.com/hotel/fr/appartement-centre-ville-massena.es.html,0
https://www.booking.com/hotel/fr/siena.es.html,0
https://www.booking.com/hotel/fr/villa-3-elephants.es.html,0
https://www.booking.com/hotel/fr/les-domes-piscine-et-parking.es.html,0
https://www.booking.com/hotel/fr/villa-le-nid-nice.es.html,0
https://www.booking.com/hotel/fr/la-caravelle-nice12.es.html,0
https://www.booking.com/hotel/fr/unforgettable-seaview-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/nice-beach-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/gioffredo-30.es.html,0
https://www.booking.com/hotel/fr/my-casa-9-massena.es.html,0
https://www.booking.com/hotel/fr/villa-saint-hubert.es.html,0
https://www.booking.com/hotel/fr/charmant-3-pieces-climatise-proche-garibaldi.es.html,0
https://www.booking.com/hotel/fr/villa-angelus.es.html,0
https://www.booking.com/hotel/fr/acanthe-nice.es.html,0
https://www.booking.com/hotel/fr/villa-du-chateau.es.html,0
https://www.booking.com/hotel/fr/patio-wilson-nice.es.html,0
https://www.booking.com/hotel/fr/massena-bay-nice.es.html,0
https://www.booking.com/hotel/fr/french-riviera.es.html,0
https://www.booking.com/hotel/fr/cozy-main-avenue-47-train-station-11.es.html,0
https://www.booking.com/hotel/fr/corne-d-or.es.html,0
https://www.booking.com/hotel/fr/nizza-appartamento-in-residence-a-50-metri-dal-mare.es.html,0
https://www.booking.com/hotel/fr/studio-nice-centre.es.html,0
https://www.booking.com/hotel/fr/2-pieces-proche-promenade-et-tram.es.html,0
https://www.booking.com/hotel/fr/la-terrasse-nice.es.html,0
https://www.booking.com/hotel/fr/chic-and-cosy-apartment-close-to-the-port-and-garibaldi.es.html,0
https://www.booking.com/hotel/fr/promenade-holiday-cosy-sea-front-studio.es.html,0
https://www.booking.com/hotel/fr/appartement-l-estaque.es.html,0
https://www.booking.com/hotel/fr/carre-dor-zone-pietonne-studio-renove-au-calme.es.html,0
https://www.booking.com/hotel/fr/villa-nice-st-pancrace.es.html,0
https://www.booking.com/hotel/fr/hotelarianice.es.html,0
https://www.booking.com/hotel/fr/appartement-avec-terrasse-2p-47-4pers-carre-d-39-or-47-nice.es.html,0
https://www.booking.com/hotel/fr/my-casa-stalingrad.es.html,0
https://www.booking.com/hotel/fr/centragence-place-garibaldi.es.html,0
https://www.booking.com/hotel/fr/villa-proche-mer.es.html,0
https://www.booking.com/hotel/fr/residence-riviera-plage.es.html,0
https://www.booking.com/hotel/fr/le-foch-nice1.es.html,0
https://www.booking.com/hotel/fr/dreamplace.es.html,0
https://www.booking.com/hotel/fr/little-palace-nice12.es.html,0
https://www.booking.com/hotel/fr/villa-porte-bonheur.es.html,0
https://www.booking.com/hotel/fr/my-casa-carret.es.html,0
https://www.booking.com/hotel/fr/grand-appartement-terrasse-parking.es.html,0
https://www.booking.com/hotel/fr/luxe-charmant-2-piece-nice-centre-nice.es.html,0
https://www.booking.com/hotel/fr/angels-bay-nice.es.html,0
https://www.booking.com/hotel/fr/appartement-a-meyerbeer.es.html,0
https://www.booking.com/hotel/fr/lovely-large-familial-apartment-in-central-nice-ten-minutes-walk-to-the-beach.es.html,0
https://www.booking.com/hotel/fr/rossini-nice12.es.html,0
https://www.booking.com/hotel/fr/promenade-sea-view-suite.es.html,0
https://www.booking.com/hotel/fr/blue-perl.es.html,0
https://www.booking.com/hotel/fr/apartment-on-place-massena.es.html,0
https://www.booking.com/hotel/fr/3-pieces-vue-mer-nice12.es.html,0
https://www.booking.com/hotel/fr/assalit-studio-guest-house.es.html,0
https://www.booking.com/hotel/fr/cozy-next-historical-center-amp-port.es.html,0
https://www.booking.com/hotel/fr/seaview-promenade-des-anglais-60m2-terrace-2br.es.html,0
https://www.booking.com/hotel/fr/corniche-d-argent-nice.es.html,0
https://www.booking.com/hotel/fr/7-avenue-emile-bieckert.es.html,0
https://www.booking.com/hotel/fr/le-melsono.es.html,0
https://www.booking.com/hotel/fr/my-casa-dijon.es.html,0
https://www.booking.com/hotel/fr/le-massenet-france.es.html,0
